"","Account.Name","AccountID","Amdocs.Fiscal.Month","Country.Name","CountryID","Org3","OrgID","Portfolio","PortfolioID","Release.Name","ReleaseID","ReleaseProbability","Release.Status","ReleaseStatusID","Actual","Demand","UnitDemand","DemandAVG","DeltaMonth","prediction"
"6078","CLARO BRAZIL(103)",17,"2017/11","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 817",68,0,"Development",2,0,0,23,11.5,0,"0.955498884832641"
"6079","CLARO BRAZIL(103)",17,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 817",68,0,"Development",2,0,0,23,11.5,0,"0.955498884832641"
"6080","CLARO BRAZIL(103)",17,"2017/03","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0.5,0.5,0.5,0.5,0,"0.342205047023503"
"6081","CLARO BRAZIL(103)",17,"2017/04","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0.5,0.5,0,0.25,0,"0.195705863064102"
"6082","CLARO BRAZIL(103)",17,"2017/05","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0.5,0.5,0.5,0.5,0,"0.342205047023503"
"6083","CLARO BRAZIL(103)",17,"2017/06","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0.5,0.5,0.5,0.5,0,"0.342205047023503"
"6084","CLARO BRAZIL(103)",17,"2017/07","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0.5,0.5,0.5,0.5,0,"0.342205047023503"
"6085","CLARO BRAZIL(103)",17,"2017/08","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0.5,0.5,0.5,0.5,0,"0.342205047023503"
"6086","CLARO BRAZIL(103)",17,"2017/09","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0.5,0.5,0.5,0.5,0,"0.342205047023503"
"6087","CLARO BRAZIL(103)",17,"2017/10","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0,0,0.5,0.25,0,"-0.107249995717921"
"6088","CLARO BRAZIL(103)",17,"2017/11","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0,0,0.5,0.25,0,"-0.107249995717921"
"6089","CLARO BRAZIL(103)",17,"2017/12","ISRAEL",21,"CSU CALA",4,"CALA",4,"OVH CSU",248,0,"Development",2,0,0,0.5,0.25,0,"-0.107249995717921"
"6090","CLARO BRAZIL(103)",17,"2017/03","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC Additional Work (Production Support)",57,0,"Development",2,0,6.7,0,3.35,0,"0.141459840256559"
"6091","CLARO BRAZIL(103)",17,"2017/03","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,10.97,5.24,5.47,5.355,0,"2.92524625949728"
"6092","CLARO BRAZIL(103)",17,"2017/03","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,11.32,6.77,0,3.385,0,"0.141458550198716"
"6093","CLARO BRAZIL(103)",17,"2017/03","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,9.35,0.5,0,0.25,0,"0.195705863064102"
"6094","CLARO BRAZIL(103)",17,"2017/03","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - OGS (Teste - IT)",62,0,"Development",2,5.65,2.5,0,1.25,0,"0.148307195572291"
"6095","CLARO BRAZIL(103)",17,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC Additional Work (Production Support)",57,0,"Development",2,0,11.13,0,5.565,0,"0.141446860585655"
"6096","CLARO BRAZIL(103)",17,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,10.08,7.06,0,3.53,0,"0.141454435299712"
"6097","CLARO BRAZIL(103)",17,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,8.83,9.12,0,4.56,0,"0.141447193382688"
"6098","CLARO BRAZIL(103)",17,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,8.83,0.5,0,0.25,0,"0.195705863064102"
"6099","CLARO BRAZIL(103)",17,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - OGS (Teste - IT)",62,0,"Development",2,0.84,2.52,0,1.26,0,"0.148106216640892"
"6100","CLARO BRAZIL(103)",17,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC Additional Work (Production Support)",57,0,"Development",2,0,7.06,0,3.53,0,"0.141454435299712"
"6101","CLARO BRAZIL(103)",17,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,9.01,7.97,6.38,7.175,0,"2.76792516713253"
"6102","CLARO BRAZIL(103)",17,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,8.97,10.25,0,5.125,0,"0.141446907959551"
"6103","CLARO BRAZIL(103)",17,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,7.78,0.5,0,0.25,0,"0.195705863064102"
"6104","CLARO BRAZIL(103)",17,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - OGS (Teste - IT)",62,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"6105","CLARO BRAZIL(103)",17,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC Additional Work (Production Support)",57,0,"Development",2,0,5.03,0,2.515,0,"0.141604215341182"
"6106","CLARO BRAZIL(103)",17,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,8.97,7.97,6.38,7.175,0,"2.76792516713253"
"6107","CLARO BRAZIL(103)",17,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,10.73,10.25,0,5.125,0,"0.141446907959551"
"6108","CLARO BRAZIL(103)",17,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,7.98,0.5,0,0.25,0,"0.195705863064102"
"6109","CLARO BRAZIL(103)",17,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC Additional Work (Production Support)",57,0,"Development",2,0,5,0,2.5,0,"0.141611425728965"
"6110","CLARO BRAZIL(103)",17,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,10.73,7.97,6.38,7.175,0,"2.76792516713253"
"6111","CLARO BRAZIL(103)",17,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,11.5,10.25,0,5.125,0,"0.141446907959551"
"6112","CLARO BRAZIL(103)",17,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,8.77,0.5,0,0.25,0,"0.195705863064102"
"6113","CLARO BRAZIL(103)",17,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC Additional Work (Production Support)",57,0,"Development",2,0,5,0,2.5,0,"0.141611425728965"
"6114","CLARO BRAZIL(103)",17,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,11.62,7.97,6.38,7.175,0,"2.76792516713253"
"6115","CLARO BRAZIL(103)",17,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,12.72,10.25,0,5.125,0,"0.141446907959551"
"6116","CLARO BRAZIL(103)",17,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,8.15,0.5,0,0.25,0,"0.195705863064102"
"6117","CLARO BRAZIL(103)",17,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC Additional Work (Production Support)",57,0,"Development",2,0,16.7,0,8.35,0,"0.141446843183682"
"6118","CLARO BRAZIL(103)",17,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,11.01,16.54,6.38,11.46,0,"0.141512707338048"
"6119","CLARO BRAZIL(103)",17,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,11.04,15.55,0,7.775,0,"0.141446843203095"
"6120","CLARO BRAZIL(103)",17,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,8.77,0.5,0,0.25,0,"0.195705863064102"
"6121","CLARO BRAZIL(103)",17,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - OGS (Teste - IT)",62,0,"Development",2,0,10.11,0,5.055,0,"0.141446923023167"
"6122","CLARO BRAZIL(103)",17,"2017/10","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,7.97,6.38,7.175,0,"2.76792516713253"
"6123","CLARO BRAZIL(103)",17,"2017/10","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0,10.25,0,5.125,0,"0.141446907959551"
"6124","CLARO BRAZIL(103)",17,"2017/10","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,0,0.5,0,0.25,0,"0.195705863064102"
"6125","CLARO BRAZIL(103)",17,"2017/11","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,7.97,6.38,7.175,0,"2.76792516713253"
"6126","CLARO BRAZIL(103)",17,"2017/11","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0,10.25,0,5.125,0,"0.141446907959551"
"6127","CLARO BRAZIL(103)",17,"2017/11","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,0,0.5,0,0.25,0,"0.195705863064102"
"6128","CLARO BRAZIL(103)",17,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,7.97,6.38,7.175,0,"2.76792516713253"
"6129","CLARO BRAZIL(103)",17,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0,10.25,0,5.125,0,"0.141446907959551"
"6130","CLARO BRAZIL(103)",17,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,0,0.5,0,0.25,0,"0.195705863064102"
"6131","CLARO BRAZIL(103)",17,"2017/03","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.15,0.16,0.155,0,"0.0762737144849113"
"6132","CLARO BRAZIL(103)",17,"2017/03","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0.17,0,0,0,0,"-0.0395429155005845"
"6133","CLARO BRAZIL(103)",17,"2017/04","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.21,0,0.105,0,"0.10162638521826"
"6134","CLARO BRAZIL(103)",17,"2017/04","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,2.11,0,0,0,0,"-0.0395429155005845"
"6135","CLARO BRAZIL(103)",17,"2017/05","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,1.52,0.23,0.19,0.21,0,"0.132217405882529"
"6136","CLARO BRAZIL(103)",17,"2017/05","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0.48,0,0,0,0,"-0.0395429155005845"
"6137","CLARO BRAZIL(103)",17,"2017/06","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,2,0.23,0.19,0.21,0,"0.132217405882529"
"6138","CLARO BRAZIL(103)",17,"2017/06","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"6139","CLARO BRAZIL(103)",17,"2017/07","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,1,0.23,0.19,0.21,0,"0.132217405882529"
"6140","CLARO BRAZIL(103)",17,"2017/08","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.23,0.19,0.21,0,"0.132217405882529"
"6141","CLARO BRAZIL(103)",17,"2017/09","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.48,0.19,0.335,0,"0.232104932383275"
"6142","CLARO BRAZIL(103)",17,"2017/10","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.23,0.19,0.21,0,"0.132217405882529"
"6143","CLARO BRAZIL(103)",17,"2017/11","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.23,0.19,0.21,0,"0.132217405882529"
"6144","CLARO BRAZIL(103)",17,"2017/12","CANADA",7,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.23,0.19,0.21,0,"0.132217405882529"
"6145","CLARO BRAZIL(103)",17,"2017/03","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,1,0.35,0.36,0.355,0,"0.232601643629572"
"6146","CLARO BRAZIL(103)",17,"2017/03","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"6147","CLARO BRAZIL(103)",17,"2017/03","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,3.44,0,0,0,0,"-0.0395429155005845"
"6148","CLARO BRAZIL(103)",17,"2017/04","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.47,0,0.235,0,"0.191097249365734"
"6149","CLARO BRAZIL(103)",17,"2017/04","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0.3,0,0,0,0,"-0.0395429155005845"
"6150","CLARO BRAZIL(103)",17,"2017/04","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,3.15,0,0,0,0,"-0.0395429155005845"
"6151","CLARO BRAZIL(103)",17,"2017/05","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.53,0.42,0.475,0,"0.317367511111316"
"6152","CLARO BRAZIL(103)",17,"2017/05","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"6153","CLARO BRAZIL(103)",17,"2017/05","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,3.39,0,0,0,0,"-0.0395429155005845"
"6154","CLARO BRAZIL(103)",17,"2017/06","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0.59,0.53,0.42,0.475,0,"0.317367511111316"
"6155","CLARO BRAZIL(103)",17,"2017/06","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,3.35,0,0,0,0,"-0.0395429155005845"
"6156","CLARO BRAZIL(103)",17,"2017/07","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.53,0.42,0.475,0,"0.317367511111316"
"6157","CLARO BRAZIL(103)",17,"2017/07","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,3.22,0,0,0,0,"-0.0395429155005845"
"6158","CLARO BRAZIL(103)",17,"2017/08","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.53,0.42,0.475,0,"0.317367511111316"
"6159","CLARO BRAZIL(103)",17,"2017/08","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,2.37,0,0,0,0,"-0.0395429155005845"
"6160","CLARO BRAZIL(103)",17,"2017/09","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,1.1,0.42,0.76,0,"0.283141415716718"
"6161","CLARO BRAZIL(103)",17,"2017/09","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,2.38,0,0,0,0,"-0.0395429155005845"
"6162","CLARO BRAZIL(103)",17,"2017/10","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.53,0.42,0.475,0,"0.317367511111316"
"6163","CLARO BRAZIL(103)",17,"2017/11","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.53,0.42,0.475,0,"0.317367511111316"
"6164","CLARO BRAZIL(103)",17,"2017/12","INDIA",18,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.53,0.42,0.475,0,"0.317367511111316"
"6165","CLARO BRAZIL(103)",17,"2017/03","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"6166","CLARO BRAZIL(103)",17,"2017/03","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"6167","CLARO BRAZIL(103)",17,"2017/04","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.01,0,0.005,0,"-0.0318448384375043"
"6168","CLARO BRAZIL(103)",17,"2017/04","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,0.88,0,0,0,0,"-0.0395429155005845"
"6169","CLARO BRAZIL(103)",17,"2017/05","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"6170","CLARO BRAZIL(103)",17,"2017/05","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"6171","CLARO BRAZIL(103)",17,"2017/06","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"6172","CLARO BRAZIL(103)",17,"2017/06","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0.08,0,0,0,0,"-0.0395429155005845"
"6173","CLARO BRAZIL(103)",17,"2017/06","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"6174","CLARO BRAZIL(103)",17,"2017/07","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"6175","CLARO BRAZIL(103)",17,"2017/07","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"6176","CLARO BRAZIL(103)",17,"2017/07","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"6177","CLARO BRAZIL(103)",17,"2017/08","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0.07,0.01,0.01,0.01,0,"-0.0320091930951261"
"6178","CLARO BRAZIL(103)",17,"2017/08","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"6179","CLARO BRAZIL(103)",17,"2017/08","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"6180","CLARO BRAZIL(103)",17,"2017/09","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.03,0.01,0.02,0,"-0.0167384613237513"
"6181","CLARO BRAZIL(103)",17,"2017/09","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"6182","CLARO BRAZIL(103)",17,"2017/10","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"6183","CLARO BRAZIL(103)",17,"2017/11","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"6184","CLARO BRAZIL(103)",17,"2017/12","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"6185","CLARO BRAZIL(103)",17,"2017/03","USA",43,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"6186","CLARO BRAZIL(103)",17,"2017/04","USA",43,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0.25,0,0,0,0,"-0.0395429155005845"
"6187","CLARO BRAZIL(103)",17,"2017/04","USA",43,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,0.01,0,0,0,0,"-0.0395429155005845"
"6188","CLARO BRAZIL(103)",17,"2017/05","USA",43,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0.76,0,0,0,0,"-0.0395429155005845"
"6189","CLARO BRAZIL(103)",17,"2017/05","USA",43,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0.25,0,0,0,0,"-0.0395429155005845"
"6190","CLARO BRAZIL(103)",17,"2017/06","USA",43,"CSU CALA",4,"CALA",4,"CLARO - CPC L3",58,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"6191","CLARO BRAZIL(103)",17,"2017/06","USA",43,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0.41,0,0,0,0,"-0.0395429155005845"
"6192","CLARO BRAZIL(103)",17,"2017/07","USA",43,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0.13,0,0,0,0,"-0.0395429155005845"
"6193","CLARO BRAZIL(103)",17,"2017/08","USA",43,"CSU CALA",4,"CALA",4,"CLARO - Mobile L3",60,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"6194","CLARO BRAZIL(103)",17,"2017/08","USA",43,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,0.01,0,0,0,0,"-0.0395429155005845"
"6195","CLARO BRAZIL(103)",17,"2017/09","USA",43,"CSU CALA",4,"CALA",4,"CLARO - O2A",61,0,"Development",2,0.02,0,0,0,0,"-0.0395429155005845"
"6196","CLARO BRAZIL(103)",17,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,29.43,14.715,0,"0.955498884832641"
"6197","CLARO BRAZIL(103)",17,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,30.43,15.215,0,"0.955498884832641"
"6198","CLARO BRAZIL(103)",17,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,30.43,15.215,0,"0.955498884832641"
"6199","CLARO BRAZIL(103)",17,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,30.43,15.215,0,"0.955498884832641"
"6200","CLARO BRAZIL(103)",17,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,30.43,15.215,0,"0.955498884832641"
"6201","CLARO BRAZIL(103)",17,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,30.43,15.215,0,"0.955498884832641"
"6202","CLARO BRAZIL(103)",17,"2017/10","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,30.43,15.215,0,"0.955498884832641"
"6203","CLARO BRAZIL(103)",17,"2017/11","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,30.43,15.215,0,"0.955498884832641"
"6204","CLARO BRAZIL(103)",17,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,30.43,15.215,0,"0.955498884832641"
"6205","CLARO BRAZIL(103)",17,"2017/04","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,0.07,0.035,0,"-0.0408464481628832"
"6206","CLARO BRAZIL(103)",17,"2017/05","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,0.07,0.035,0,"-0.0408464481628832"
"6207","CLARO BRAZIL(103)",17,"2017/06","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,0.07,0.035,0,"-0.0408464481628832"
"6208","CLARO BRAZIL(103)",17,"2017/07","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,0.07,0.035,0,"-0.0408464481628832"
"6209","CLARO BRAZIL(103)",17,"2017/08","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,0.07,0.035,0,"-0.0408464481628832"
"6210","CLARO BRAZIL(103)",17,"2017/09","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,0.07,0.035,0,"-0.0408464481628832"
"6211","CLARO BRAZIL(103)",17,"2017/10","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,0.07,0.035,0,"-0.0408464481628832"
"6212","CLARO BRAZIL(103)",17,"2017/11","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,0.07,0.035,0,"-0.0408464481628832"
"6213","CLARO BRAZIL(103)",17,"2017/12","ISRAEL",21,"CSU CALA",4,"CALA",4,"CLARO - Vs 525 - Mobile Upgrade",63,0,"Completed",1,0,0,0.07,0.035,0,"-0.0408464481628832"
"6214","CLARO BRAZIL(103)",17,"2017/03","BRAZIL",5,"DCC BC&S-CC",10,"CALA",4,"CLARO - Vs 817",68,0,"Development",2,0,0.4,0.4,0.4,0,"0.267937800370701"
"6215","CLARO BRAZIL(103)",17,"2017/03","BRAZIL",5,"DCC BC&S-CC",10,"CALA",4,"CLARO - Vs 531",65,0,"Completed",1,0,0,0,0,0,"-0.0395429155005845"
